Date,Open,High,Low,Close,Volume
28-Jan-14,63.25,63.44,62.60,63.14,4670835
27-Jan-14,63.53,63.68,62.38,62.88,6399469
24-Jan-14,64.22,64.38,63.05,63.32,7444943
23-Jan-14,65.02,65.73,64.47,64.64,6658552
22-Jan-14,64.60,65.98,64.57,65.76,6119303
21-Jan-14,64.50,64.84,63.82,64.55,6060971
17-Jan-14,65.18,65.26,64.19,64.40,5833689
16-Jan-14,64.81,65.18,64.59,64.95,4945334
15-Jan-14,65.25,65.38,64.77,65.14,7413074
14-Jan-14,65.52,65.76,65.16,65.33,5331233
13-Jan-14,65.98,66.26,65.27,65.47,5632201
10-Jan-14,66.41,66.48,66.00,66.19,6888685
9-Jan-14,66.70,66.86,66.04,66.29,4750171
8-Jan-14,67.26,67.43,65.80,66.76,8422965
7-Jan-14,68.30,68.34,67.27,67.50,5040719
6-Jan-14,68.91,68.98,67.71,68.16,3579315
3-Jan-14,68.79,69.28,68.54,68.67,2507357
2-Jan-14,69.47,69.56,68.41,68.73,4734175
31-Dec-13,69.67,70.06,69.52,69.72,3140406
30-Dec-13,69.86,70.01,69.43,69.67,2545500
27-Dec-13,70.00,70.10,69.20,69.64,2168310
26-Dec-13,69.50,70.08,69.47,70.00,2197846
24-Dec-13,68.69,69.48,68.66,69.40,1289828
23-Dec-13,68.54,68.94,68.25,68.69,3482190
20-Dec-13,68.10,68.90,68.00,68.34,7416862
19-Dec-13,67.35,67.99,67.08,67.90,4033136
18-Dec-13,66.04,67.64,65.46,67.60,4197663
17-Dec-13,66.22,66.39,65.40,65.80,3912025
16-Dec-13,66.08,66.49,65.80,66.32,2744223
13-Dec-13,65.93,66.08,65.48,65.55,3614926
12-Dec-13,66.21,66.48,65.67,65.82,3696711
11-Dec-13,66.66,66.97,66.20,66.42,5092569
10-Dec-13,65.49,66.94,65.48,66.61,5735094
9-Dec-13,66.49,66.62,65.39,65.49,6463799
6-Dec-13,65.94,66.72,65.53,66.57,3409992
5-Dec-13,65.43,65.90,65.20,65.59,3507059
4-Dec-13,64.88,65.94,64.73,65.44,4249186
3-Dec-13,65.63,65.66,64.88,65.46,4744783
2-Dec-13,65.66,66.01,64.87,65.61,5518528
29-Nov-13,65.72,66.46,65.64,65.71,2385503
27-Nov-13,66.19,66.44,65.36,65.64,3259322
26-Nov-13,66.72,66.76,65.16,65.74,7080771
25-Nov-13,67.12,67.34,66.46,66.63,2858404
22-Nov-13,67.13,67.28,66.64,66.99,3765294
21-Nov-13,66.28,67.21,65.76,66.95,4616745
20-Nov-13,66.56,66.56,65.63,65.72,4446475
19-Nov-13,66.95,67.35,66.20,66.28,3777870
18-Nov-13,67.31,67.78,66.68,66.85,2928025
15-Nov-13,68.26,68.72,67.45,67.64,4316273
14-Nov-13,67.90,68.59,67.65,68.40,3804575
13-Nov-13,66.44,67.69,66.15,67.69,3789578
12-Nov-13,67.46,67.51,66.59,66.79,3318699
11-Nov-13,67.52,68.06,67.24,67.50,3205457
