Date,Open,High,Low,Close,Volume
7-Oct-13,4.84,4.85,4.67,4.75,404659
4-Oct-13,4.87,5.03,4.87,4.90,182163
3-Oct-13,5.03,5.07,4.86,4.87,207629
2-Oct-13,4.95,5.10,4.95,5.06,259061
1-Oct-13,5.07,5.20,4.92,4.99,361563
30-Sep-13,5.15,5.18,4.67,4.93,751710
27-Sep-13,5.26,5.32,5.15,5.23,135929
26-Sep-13,5.33,5.35,5.22,5.31,91149
25-Sep-13,5.33,5.38,5.32,5.33,116339
24-Sep-13,5.34,5.40,5.27,5.34,164579
23-Sep-13,5.39,5.40,5.24,5.34,174799
20-Sep-13,5.43,5.47,5.31,5.43,175156
19-Sep-13,5.62,5.68,5.40,5.44,135343
18-Sep-13,5.54,5.72,5.44,5.60,140809
17-Sep-13,5.40,5.57,5.40,5.56,120528
16-Sep-13,5.50,5.56,5.38,5.39,290390
13-Sep-13,5.20,5.43,5.18,5.38,126974
12-Sep-13,5.30,5.34,5.15,5.18,111445
11-Sep-13,5.24,5.39,5.19,5.31,160729
10-Sep-13,5.45,5.45,5.16,5.27,240492
9-Sep-13,5.38,5.44,5.29,5.39,180767
6-Sep-13,5.38,5.45,5.15,5.34,117454
5-Sep-13,5.45,5.47,5.23,5.34,160419
4-Sep-13,5.27,5.44,5.15,5.42,110533
3-Sep-13,5.55,5.59,5.21,5.28,143273
30-Aug-13,5.57,5.59,5.32,5.44,165994
29-Aug-13,5.82,6.01,5.22,5.52,397624
28-Aug-13,5.74,5.93,5.72,5.81,92603
27-Aug-13,5.91,5.94,5.70,5.75,127206
26-Aug-13,6.15,6.24,5.99,6.04,89282
23-Aug-13,6.26,6.26,6.04,6.14,54695
22-Aug-13,6.14,6.25,6.05,6.25,52678
21-Aug-13,6.05,6.18,6.03,6.09,85726
20-Aug-13,5.94,6.22,5.94,6.09,126464
19-Aug-13,6.40,6.50,5.94,5.95,116384
16-Aug-13,6.20,6.50,6.20,6.43,181725
15-Aug-13,6.42,6.42,6.14,6.25,145172
14-Aug-13,6.59,6.65,6.50,6.53,48663
13-Aug-13,6.49,6.62,6.27,6.57,85064
12-Aug-13,6.54,6.66,6.40,6.46,108434
9-Aug-13,6.77,6.99,6.61,6.63,71400
8-Aug-13,6.56,6.87,6.52,6.80,81962
7-Aug-13,6.76,6.76,6.45,6.49,76702
6-Aug-13,6.92,6.92,6.71,6.78,57554
5-Aug-13,6.97,6.99,6.81,6.95,43078
2-Aug-13,6.77,6.98,6.64,6.96,110179
1-Aug-13,6.65,6.80,6.59,6.80,94603
31-Jul-13,6.60,6.78,6.51,6.58,59377
30-Jul-13,6.69,6.85,6.48,6.58,93652
29-Jul-13,6.90,6.90,6.65,6.70,92405
26-Jul-13,6.93,7.15,6.80,6.91,70825
25-Jul-13,6.45,6.99,6.45,6.99,81210
24-Jul-13,6.64,6.69,6.47,6.51,88189
23-Jul-13,6.99,6.99,6.52,6.62,152386
22-Jul-13,7.15,7.17,6.93,6.97,74745
19-Jul-13,7.08,7.15,6.98,7.12,93371
18-Jul-13,6.93,7.09,6.85,7.09,103682
17-Jul-13,6.71,6.96,6.71,6.88,117321
16-Jul-13,6.65,6.79,6.55,6.64,84929
15-Jul-13,6.95,6.99,6.63,6.65,178549
12-Jul-13,6.80,6.94,6.71,6.92,123148
11-Jul-13,6.69,6.85,6.45,6.80,148133
10-Jul-13,6.64,6.65,6.51,6.62,94446
9-Jul-13,6.60,6.65,6.56,6.60,111056
8-Jul-13,6.51,6.64,6.48,6.56,179933
5-Jul-13,6.13,6.50,6.07,6.50,164769
3-Jul-13,6.00,6.04,5.89,6.02,222726
2-Jul-13,6.10,6.16,5.97,6.02,155665
1-Jul-13,6.20,6.50,6.13,6.16,214811
28-Jun-13,6.17,6.24,6.07,6.19,935794
27-Jun-13,5.80,6.22,5.80,6.18,127899
26-Jun-13,5.79,5.80,5.73,5.77,254498
25-Jun-13,5.76,5.80,5.61,5.74,109042
24-Jun-13,5.96,6.03,5.70,5.70,135017
21-Jun-13,5.95,6.06,5.79,6.02,181235
20-Jun-13,5.96,6.00,5.77,5.89,116581
19-Jun-13,5.99,6.11,5.99,6.06,100924
18-Jun-13,5.88,6.05,5.85,5.97,157601
17-Jun-13,5.65,5.88,5.63,5.85,94704
14-Jun-13,5.70,5.86,5.55,5.56,129944
13-Jun-13,5.48,5.76,5.29,5.71,155434
12-Jun-13,5.70,5.75,5.43,5.47,176792
11-Jun-13,5.79,5.89,5.55,5.65,123553
10-Jun-13,5.90,6.04,5.81,5.89,235849
7-Jun-13,5.91,6.03,5.81,5.97,99257
6-Jun-13,5.86,6.00,5.71,5.87,119328
5-Jun-13,6.11,6.13,5.85,5.90,125276
4-Jun-13,6.19,6.26,6.08,6.14,114072
3-Jun-13,6.16,6.29,5.97,6.19,263830
31-May-13,6.21,6.24,6.09,6.09,186689
30-May-13,6.27,6.30,6.17,6.27,126956
29-May-13,6.32,6.44,6.15,6.24,115605
28-May-13,6.31,6.45,6.08,6.38,146258
24-May-13,6.15,6.25,6.13,6.19,75525
23-May-13,6.18,6.20,6.02,6.15,217480
